,fecha_hora,real,estimado,mape,r2
329,2022-02-10 23:00:00,2317,2351.2777566648138,0.6229655960668788,0.9942719596106772
330,2022-02-11 23:00:00,2371,2374.7405392155283,1.599985278833722,0.990804259020731
331,2022-02-12 23:00:00,2313,2307.539927487607,2.113045101940747,0.9754287133967652
332,2022-02-13 23:00:00,2290,2355.463952839108,5.679488612140003,0.8435486577817779
333,2022-02-14 23:00:00,2409,2314.148104269763,4.270436219428611,0.9600858898752138
334,2022-02-15 23:00:00,2481,2369.660153487807,2.9813279672126605,0.9864381128066326
335,2022-02-16 23:00:00,2484,2418.686245181557,1.8276973576541307,0.9955248652324102
336,2022-02-17 23:00:00,2444,2344.459749283614,4.223186546764999,0.9552253536272541
337,2022-02-18 23:00:00,2397,2193.739032687084,6.344825484381335,0.8253738319888397
338,2022-02-19 23:00:00,2358,2223.6470640350994,4.039785934070381,0.9441999933315663
339,2022-02-20 23:00:00,2283,2260.673217480446,4.594108036738761,0.7282824139151992
340,2022-02-21 23:00:00,2494,1979.4538257812408,15.566898126080256,0.0020598463837390724
341,2022-02-22 23:00:00,2540,2391.002761852136,4.846845233425757,0.7635084078774594
342,2022-02-23 23:00:00,2536,2450.494968740807,2.6302570303694384,0.971250015824388
343,2022-02-24 23:00:00,2496,2246.723339480209,6.880179143424958,0.6499391635573463
344,2022-02-25 23:00:00,2413,2376.07952495926,3.297023522985353,0.8403919213973503
345,2022-02-26 23:00:00,2321,2131.175338374701,5.470904606000019,0.7558351185353983
346,2022-02-27 23:00:00,2209,2125.718768166429,3.7733790739276567,0.7414482564725349
347,2022-02-28 23:00:00,2423,2005.7754610276263,13.854761480243852,0.23958243988427352
348,2022-03-01 23:00:00,2426,2373.62230744195,3.2551654642026766,0.8256393400372788
349,2022-03-02 23:00:00,2413,2191.8050743552026,5.114655571938483,0.8897811206607582
350,2022-03-03 23:00:00,2465,2260.441393815803,9.177531005070167,0.401945026131988
351,2022-03-04 23:00:00,2460,2471.4767761582234,3.700819152033973,0.8260159526078723
352,2022-03-05 23:00:00,2339,2467.0627249033296,2.6578558692571934,0.9748284244324925
353,2022-03-06 23:00:00,2278,2112.452876693567,2.0549992125743937,0.8331429690382974
354,2022-03-07 23:00:00,2460,2222.8011678402186,7.648477933114963,0.6241842882131869
355,2022-03-08 23:00:00,2440,2469.8471468166285,1.593219865908448,0.994030539953091
356,2022-03-09 23:00:00,2404,2386.1175467337007,3.2025565981721957,0.9792361739559357
357,2022-03-10 23:00:00,2434,2252.230290746471,4.567574753638942,0.9148810008259229
358,2022-03-11 23:00:00,2381,2452.580603404076,3.471520717877126,0.9845840203836727
359,2022-03-12 23:00:00,2282,2332.166837376129,2.2035638491187464,0.9883596437097861
360,2022-03-13 23:00:00,2239,2343.9842188101406,5.372065734674327,0.9091782587990969
361,2022-03-14 23:00:00,2477,2223.9761521488062,7.092260700735749,0.9613367717189171
362,2022-03-15 23:00:00,2505,2398.1981687879525,3.358715361873494,0.9644739650419774
363,2022-03-16 23:00:00,2509,2446.33313515064,2.7760604557952706,0.9937559802125995
364,2022-03-17 23:00:00,2536,2527.720035191752,1.5676392125029404,0.9904772438013159
365,2022-03-18 23:00:00,2520,2564.8300395810747,1.495752031337067,0.9886629870352783
366,2022-03-19 23:00:00,2461,2540.3063285433527,3.0242497416023446,0.9659404531201949
367,2022-03-20 23:00:00,2313,2451.9743757241145,7.160429752447331,0.7822504065359572
368,2022-03-21 23:00:00,2384,2253.730257282992,2.4921631912394293,0.9845527561782077
